0.0,0.088684424924467,0.177368849848934,0.266053274773401,0.354737699697868,0.443422124622335,0.532106549546802,0.620790974471269,0.709475399395736,0.798159824320203,0.88684424924467,0.975528674169137,1.064213099093604,1.152897524018071,1.241581948942538,1.330266373867005,1.418950798791472,1.507635223715939,1.596319648640406,1.685004073564873,1.77368849848934,1.8623729234138071,1.951057348338274,2.039741773262741,2.128426198187208,2.217110623111675,2.305795048036142,2.394479472960609,2.483163897885076,2.5718483228095432,2.66053274773401,2.749217172658477,2.837901597582944,2.926586022507411,3.015270447431878,3.103954872356345,3.192639297280812,3.281323722205279,3.370008147129746,3.458692572054213,3.54737699697868,3.636061421903147,3.7247458468276142,3.813430271752081,3.902114696676548,3.990799121601015,4.079483546525482,4.168167971449949,4.256852396374416,4.345536821298883,4.43422124622335,4.522905671147817,4.611590096072284,4.700274520996751,4.788958945921218,4.877643370845685,4.966327795770152,5.055012220694619,5.1436966456190865,5.232381070543553,5.32106549546802,5.409749920392487,5.498434345316954,5.587118770241421,5.675803195165888,5.764487620090355,5.853172045014822,5.941856469939289,6.030540894863756,6.119225319788223,6.20790974471269,6.2965941696371575,6.385278594561624,6.473963019486091,6.562647444410558,6.651331869335025,6.740016294259492,6.828700719183959,6.917385144108426,7.006069569032893,7.09475399395736,7.183438418881827,7.272122843806294,7.360807268730761,7.4494916936552285,7.538176118579695,7.626860543504162,7.715544968428629,7.804229393353096,7.892913818277563,7.98159824320203,8.070282668126497,8.158967093050965,8.24765151797543,8.336335942899899,8.425020367824365,8.513704792748833,8.602389217673299,8.691073642597766,8.779758067522232,8.8684424924467,8.957126917371166,9.045811342295634,9.134495767220102,9.223180192144568,9.311864617069036,9.400549041993502,9.48923346691797,9.577917891842436,9.666602316766904,9.75528674169137,9.843971166615837,9.932655591540303,10.021340016464771,10.110024441389237,10.198708866313705,10.287393291238173,10.376077716162639,10.464762141087107,10.553446566011573,10.64213099093604,10.730815415860507,10.819499840784975,10.90818426570944,10.996868690633908,11.085553115558374,11.174237540482842,11.262921965407308,11.351606390331776,11.440290815256244,11.52897524018071,11.617659665105178,11.706344090029644,11.795028514954112,11.883712939878578,11.972397364803046,12.061081789727512,12.14976621465198,12.238450639576445,12.327135064500913,12.41581948942538,12.504503914349847,12.593188339274315,12.681872764198781,12.770557189123249,12.859241614047715,12.947926038972183,13.036610463896649,13.125294888821117,13.213979313745583,13.30266373867005,13.391348163594516,13.480032588518984,13.56871701344345,13.657401438367918,13.746085863292386,13.834770288216852,13.92345471314132,14.012139138065786,14.100823562990254,14.18950798791472,14.278192412839187,14.366876837763654,14.455561262688121,14.544245687612587,14.632930112537055,14.721614537461521,14.810298962385989,14.898983387310457,14.987667812234923,15.07635223715939,15.165036662083857,15.253721087008325,15.34240551193279,15.431089936857258,15.519774361781725,15.608458786706192,15.697143211630658,15.785827636555126,15.874512061479592,15.96319648640406,16.051880911328528,16.140565336252994,16.22924976117746,16.31793418610193,16.406618611026396,16.49530303595086,16.583987460875328,16.672671885799797,16.761356310724263,16.85004073564873,16.938725160573195,17.027409585497665,17.11609401042213,17.204778435346597,17.293462860271067,17.382147285195533,17.47083171012,17.559516135044465,17.648200559968934,17.7368849848934,17.825569409817867,17.914253834742333,18.002938259666802,18.091622684591268,18.180307109515734,18.268991534440204,18.35767595936467,18.446360384289136,18.535044809213602,18.62372923413807,18.712413659062538,18.801098083987004,18.88978250891147,18.97846693383594,19.067151358760405,19.15583578368487,19.244520208609337,19.333204633533807,19.421889058458273,19.51057348338274,19.59925790830721,19.687942333231675,19.77662675815614,19.865311183080607,19.953995608005076,20.042680032929542,20.13136445785401,20.220048882778475,20.308733307702944,20.39741773262741,20.486102157551876,20.574786582476346,20.663471007400812,20.752155432325278,20.840839857249744,20.929524282174214,21.01820870709868,21.106893132023146,21.19557755694761,21.28426198187208,21.372946406796547,21.461630831721013,21.55031525664548,21.63899968156995,21.727684106494415,21.81636853141888,21.90505295634335,21.993737381267817,22.082421806192283,22.17110623111675,22.25979065604122,22.348475080965684,22.43715950589015,22.525843930814617,22.614528355739086,22.703212780663552,22.79189720558802,22.880581630512488,22.969266055436954,23.05795048036142,23.146634905285886,23.235319330210356,23.32400375513482,23.412688180059288,23.501372604983754,23.590057029908223,23.67874145483269,23.767425879757155,23.856110304681625,23.94479472960609,24.033479154530557,24.122163579455023,24.210848004379493,24.29953242930396,24.388216854228425,24.47690127915289,24.56558570407736,24.654270129001826,24.742954553926293,24.83163897885076,24.920323403775228,25.009007828699694,25.09769225362416,25.18637667854863,25.275061103473096,25.363745528397562,25.452429953322028,25.541114378246498,25.629798803170964,25.71848322809543,25.807167653019896,25.895852077944365,25.98453650286883,26.073220927793297,26.161905352717767,26.250589777642233,26.3392742025667,26.427958627491165,26.516643052415635,26.6053274773401,26.694011902264567,26.782696327189033,26.871380752113502,26.96006517703797,27.048749601962434,27.1374340268869,27.22611845181137,27.314802876735836,27.403487301660302,27.492171726584772,27.580856151509238,27.669540576433704,27.75822500135817,27.84690942628264,27.935593851207106,28.02427827613157,28.112962701056038,28.201647125980507,28.290331550904973,28.37901597582944,28.46770040075391,28.556384825678375,28.64506925060284,28.733753675527307,28.822438100451777,28.911122525376243,28.99980695030071,29.088491375225175,29.177175800149644,29.26586022507411,29.354544649998576,29.443229074923043,29.531913499847512,29.620597924771978,29.709282349696444,29.797966774620914,29.88665119954538,29.975335624469846,30.064020049394312,30.15270447431878,30.241388899243248,30.330073324167714,30.41875774909218,30.50744217401665,30.596126598941115,30.68481102386558,30.77349544879005,30.862179873714517,30.950864298638983,31.03954872356345,31.12823314848792,31.216917573412385,31.30560199833685,31.394286423261317,31.482970848185786,31.571655273110252,31.66033969803472,31.749024122959185,31.837708547883654,31.92639297280812,32.01507739773259,32.103761822657056,32.19244624758152,32.28113067250599,32.369815097430454,32.45849952235492,32.547183947279386,32.63586837220386,32.724552797128325,32.81323722205279,32.90192164697726,32.99060607190172,33.07929049682619,33.167974921750655,33.25665934667513,33.345343771599595,33.43402819652406,33.52271262144853,33.61139704637299,33.70008147129746,33.788765896221925,33.87745032114639,33.966134746070864,34.05481917099533,34.143503595919796,34.23218802084426,34.32087244576873,34.409556870693194,34.49824129561766,34.58692572054213,34.6756101454666,34.764294570391066,34.85297899531553,34.94166342024,35.030347845164464,35.11903227008893,35.2077166950134,35.29640111993787,35.385085544862335,35.4737699697868,35.56245439471127,35.65113881963573,35.7398232445602,35.828507669484665,35.91719209440914,36.005876519333604,36.09456094425807,36.183245369182536,36.271929794107,36.36061421903147,36.449298643955935,36.53798306888041,36.626667493804874,36.71535191872934,36.804036343653806,36.89272076857827,36.98140519350274,37.070089618427204,37.15877404335167,37.24745846827614,37.33614289320061,37.424827318125075,37.51351174304954,37.60219616797401,37.69088059289847,37.77956501782294,37.86824944274741,37.95693386767188,38.045618292596345,38.13430271752081,38.22298714244528,38.31167156736974,38.40035599229421,38.489040417218675,38.57772484214315,38.666409267067614,38.75509369199208,38.843778116916546,38.93246254184101,39.02114696676548,39.109831391689944,39.19851581661442,39.28720024153888,39.37588466646335,39.464569091387816,39.55325351631228,39.64193794123675,39.730622366161214,39.81930679108569,39.90799121601015,39.99667564093462,40.085360065859085,40.17404449078355,40.26272891570802,40.35141334063248,40.44009776555695,40.52878219048142,40.61746661540589,40.706151040330354,40.79483546525482,40.88351989017929,40.97220431510375,41.06088874002822,41.14957316495269,41.23825758987716,41.326942014801624,41.41562643972609,41.504310864650556,41.59299528957502,41.68167971449949,41.770364139423954,41.85904856434843,41.94773298927289,42.03641741419736,42.125101839121825,42.21378626404629,42.30247068897076,42.39115511389522,42.4798395388197,42.56852396374416,42.65720838866863,42.745892813593095,42.83457723851756,42.92326166344203,43.01194608836649,43.10063051329096,43.18931493821543,43.2779993631399,43.366683788064364,43.45536821298883,43.544052637913296,43.63273706283776,43.72142148776223,43.8101059126867,43.89879033761117,43.98747476253563,44.0761591874601,44.164843612384566,44.25352803730903,44.3422124622335,44.43089688715797,44.51958131208244,44.6082657370069,44.69695016193137,44.785634586855835,44.8743190117803,44.96300343670477,45.05168786162923,45.140372286553706,45.22905671147817,45.31774113640264,45.406425561327104,45.49510998625157,45.58379441117604,45.6724788361005,45.761163261024976,45.84984768594944,45.93853211087391,46.027216535798374,46.11590096072284,46.204585385647306,46.29326981057177,46.38195423549624,46.47063866042071,46.55932308534518,46.64800751026964,46.73669193519411,46.825376360118575,46.91406078504304,47.00274520996751,47.09142963489198,47.18011405981645,47.26879848474091,47.35748290966538,47.446167334589845,47.53485175951431,47.62353618443878,47.71222060936325,47.800905034287716,47.88958945921218,47.97827388413665,48.066958309061114,48.15564273398558,48.244327158910046,48.33301158383451,48.421696008758985,48.51038043368345,48.59906485860792,48.68774928353238,48.77643370845685,48.865118133381316,48.95380255830578,49.042486983230255,49.13117140815472,49.21985583307919,49.30854025800365,49.39722468292812,49.485909107852585,49.57459353277705,49.66327795770152,49.75196238262599,49.840646807550456,49.92933123247492,50.01801565739939,50.106700082323854,50.19538450724832,50.28406893217279,50.37275335709726,50.461437782021726,50.55012220694619,50.63880663187066,50.727491056795124,50.81617548171959,50.904859906644056,50.99354433156852,51.082228756492995,51.17091318141746,51.25959760634193,51.34828203126639,51.43696645619086,51.525650881115325,51.61433530603979,51.703019730964265,51.79170415588873,51.8803885808132,51.96907300573766,52.05775743066213,52.146441855586595,52.23512628051106,52.323810705435534,52.41249513036,52.501179555284466,52.58986398020893,52.6785484051334,52.767232830057864,52.85591725498233,52.944601679906796,53.03328610483127,53.121970529755735,53.2106549546802,53.29933937960467,53.38802380452913,53.4767082294536,53.565392654378066,53.65407707930254,53.742761504227005,53.83144592915147,53.92013035407594,54.0088147790004,54.09749920392487,54.186183628849335,54.2748680537738,54.363552478698274,54.45223690362274,54.540921328547206,54.62960575347167,54.71829017839614,54.806974603320604,54.89565902824507,54.984343453169544,55.07302787809401,55.161712303018476,55.25039672794294,55.33908115286741,55.427765577791874,55.51645000271634,55.605134427640806,55.69381885256528,55.782503277489745,55.87118770241421,55.95987212733868,56.04855655226314,56.13724097718761,56.225925402112075,56.31460982703655,56.403294251961015,56.49197867688548,56.58066310180995,56.66934752673441,56.75803195165888,56.846716376583345,56.93540080150782,57.024085226432284,57.11276965135675,57.201454076281216,57.29013850120568,57.37882292613015,57.467507351054614,57.55619177597908,57.64487620090355,57.73356062582802,57.822245050752485,57.91092947567695,57.99961390060142,58.088298325525884,58.17698275045035,58.26566717537482,58.35435160029929,58.443036025223755,58.53172045014822,58.62040487507269,58.70908929999715,58.79777372492162,58.886458149846085,58.97514257477056,59.063826999695024,59.15251142461949,59.241195849543956,59.32988027446842,59.41856469939289,59.507249124317354,59.59593354924183,59.684617974166294,59.77330239909076,59.861986824015226,59.95067124893969,60.03935567386416,60.128040098788624,60.2167245237131,60.30540894863756,60.39409337356203,60.482777798486495,60.57146222341096,60.66014664833543,60.74883107325989,60.83751549818436,60.92619992310883,61.0148843480333,61.103568772957765,61.19225319788223,61.2809376228067,61.36962204773116,61.45830647265563,61.5469908975801,61.63567532250457,61.724359747429034,61.8130441723535,61.901728597277966,61.99041302220243,62.0790974471269,62.167781872051364,62.25646629697584,62.3451507219003,62.43383514682477,62.522519571749235,62.6112039966737,62.69988842159817,62.788572846522634,62.87725727144711,62.96594169637157,63.05462612129604,63.143310546220505,63.23199497114497,63.32067939606944,63.4093638209939,63.49804824591837,63.58673267084284,63.67541709576731,63.764101520691774,63.85278594561624,63.941470370540706,64.03015479546518,64.11883922038965,64.20752364531411,64.29620807023858,64.38489249516304,64.47357692008751,64.56226134501198,64.65094576993644,64.73963019486091,64.82831461978537,64.91699904470984,65.0056834696343,65.09436789455877,65.18305231948325,65.27173674440772,65.36042116933218,65.44910559425665,65.53779001918112,65.62647444410558,65.71515886903005,65.80384329395451,65.89252771887898,65.98121214380345,66.06989656872791,66.15858099365238,66.24726541857684,66.33594984350131,66.42463426842578,66.51331869335026,66.60200311827472,66.69068754319919,66.77937196812366,66.86805639304812,66.95674081797259,67.04542524289705,67.13410966782152,67.22279409274599,67.31147851767045,67.40016294259492,67.48884736751938,67.57753179244385,67.66621621736832,67.75490064229278,67.84358506721726,67.93226949214173,68.0209539170662,68.10963834199066,68.19832276691513,68.28700719183959,68.37569161676406,68.46437604168852,68.55306046661299,68.64174489153746,68.73042931646192,68.81911374138639,68.90779816631085,68.99648259123532,69.08516701615979,69.17385144108427,69.26253586600873,69.3512202909332,69.43990471585766,69.52858914078213,69.6172735657066,69.70595799063106,69.79464241555553,69.88332684048,69.97201126540446,70.06069569032893,70.1493801152534,70.23806454017786,70.32674896510233,70.4154333900268,70.50411781495127,70.59280223987574,70.6814866648002,70.77017108972467,70.85885551464914,70.9475399395736,71.03622436449807,71.12490878942253,71.213593214347,71.30227763927147,71.39096206419593,71.4796464891204,71.56833091404486,71.65701533896933,71.74569976389381,71.83438418881828,71.92306861374274,72.01175303866721,72.10043746359167,72.18912188851614,72.2778063134406,72.36649073836507,72.45517516328954,72.543859588214,72.63254401313847,72.72122843806294,72.8099128629874,72.89859728791187,72.98728171283634,73.07596613776082,73.16465056268528,73.25333498760975,73.34201941253421,73.43070383745868,73.51938826238315,73.60807268730761,73.69675711223208,73.78544153715654,73.87412596208101,73.96281038700548,74.05149481192994,74.14017923685441,74.22886366177887,74.31754808670334,74.40623251162782,74.49491693655229,74.58360136147675,74.67228578640122,74.76097021132568,74.84965463625015,74.93833906117462,75.02702348609908,75.11570791102355,75.20439233594801,75.29307676087248,75.38176118579695,75.47044561072141,75.55913003564588,75.64781446057034,75.73649888549483,75.82518331041929,75.91386773534376,76.00255216026822,76.09123658519269,76.17992101011716,76.26860543504162,76.35728985996609,76.44597428489055,76.53465870981502,76.62334313473949,76.71202755966395,76.80071198458842,76.88939640951288,76.97808083443735,77.06676525936183,77.1554496842863,77.24413410921076,77.33281853413523,77.4215029590597,77.51018738398416,77.59887180890863,77.68755623383309,77.77624065875756,77.86492508368202,77.95360950860649,78.04229393353096,78.13097835845542,78.21966278337989,78.30834720830435,78.39703163322883,78.4857160581533,78.57440048307777,78.66308490800223,78.7517693329267,78.84045375785117,78.92913818277563,79.0178226077001,79.10650703262456,79.19519145754903,79.2838758824735,79.37256030739796,79.46124473232243,79.5499291572469,79.63861358217137,79.72729800709584,79.8159824320203,79.90466685694477,79.99335128186924,80.0820357067937,80.17072013171817,80.25940455664264,80.3480889815671,80.43677340649157,80.52545783141603,80.6141422563405,80.70282668126497,80.79151110618943,80.8801955311139,80.96887995603838,81.05756438096284,81.14624880588731,81.23493323081178,81.32361765573624,81.41230208066071,81.50098650558517,81.58967093050964,81.6783553554341,81.76703978035857,81.85572420528304,81.9444086302075,82.03309305513197,82.12177748005644,82.2104619049809,82.29914632990538,82.38783075482985,82.47651517975432,82.56519960467878,82.65388402960325,82.74256845452771,82.83125287945218,82.91993730437665,83.00862172930111,83.09730615422558,83.18599057915004,83.27467500407451,83.36335942899898,83.45204385392344,83.54072827884791,83.62941270377239,83.71809712869685,83.80678155362132,83.89546597854579,83.98415040347025,84.07283482839472,84.16151925331918,84.25020367824365,84.33888810316812,84.42757252809258,84.51625695301705,84.60494137794151,84.69362580286598,84.78231022779045,84.87099465271491,84.9596790776394,85.04836350256386,85.13704792748833,85.22573235241279,85.31441677733726,85.40310120226172,85.49178562718619,85.58047005211066,85.66915447703512,85.75783890195959,85.84652332688405,85.93520775180852,86.02389217673299,86.11257660165745,86.20126102658192,86.2899454515064,86.37862987643086,86.46731430135533,86.5559987262798,86.64468315120426,86.73336757612873,86.8220520010532,86.91073642597766,86.99942085090213,87.08810527582659,87.17678970075106,87.26547412567552,87.35415855059999,87.44284297552446,87.53152740044894,87.6202118253734,87.70889625029787,87.79758067522233,87.8862651001468,87.97494952507127,88.06363394999573,88.1523183749202,88.24100279984467,88.32968722476913,88.4183716496936,88.50705607461806,88.59574049954253
